BookingID,Canceled
28161,0
18961,1
22940,1
18702,0
27188,0
34919,0
18752,0
38627,0
30649,1
10189,0
28563,0
29463,0
13357,1
14874,1
17615,0
24748,0
21052,1
27443,0
30501,0
22781,0
24489,0
39883,0
38813,0
34296,1
16037,1
30410,0
31524,0
34565,1
27495,1
19485,0
38501,0
39626,0
12728,0
17004,0
10717,0
20082,0
17454,1
15460,0
13952,1
24719,1
11610,1
10409,1
37793,0
16488,0
11475,0
31230,0
33468,1
34791,0
13432,1
26944,0
11725,0
37135,0
18791,1
19967,1
28598,1
13136,0
13560,0
15532,0
21379,0
12112,1
36426,1
21404,1
13747,0
39897,0
31946,1
34368,0
19417,0
33653,0
32016,1
35673,1
12488,1
28750,0
26171,0
38992,0
21898,0
29421,0
11327,1
36613,0
39096,1
12617,1
12600,0
39432,0
12149,0
12779,0
38069,1
28640,0
11664,0
20968,0
18736,0
11473,1
16125,0
19475,1
31214,0
18381,1
27988,0
27313,0
18458,1
20687,1
33673,0
28156,1
27842,0
33537,1
20315,1
11255,1
19566,0
22659,0
32080,0
21391,0
12448,0
15865,1
29885,1
17263,0
16848,0
15459,0
34910,1
38660,1
35558,0
12718,0
13252,1
21202,1
12950,1
14596,0
34062,0
10372,0
31050,1
16484,0
30967,0
39856,0
16637,1
23414,1
22531,0
12549,1
22512,1
17612,0
29773,1
18670,1
17316,0
20530,1
14739,1
35054,0
37541,1
31598,0
13919,1
13082,0
19380,1
17169,1
18089,1
11169,0
39243,0
24596,0
24870,0
22574,1
31183,1
20532,1
18962,1
29935,0
14380,0
19120,1
26742,1
35632,1
33635,0
31760,0
16427,0
36171,0
10302,0
18630,0
23906,0
32284,0
19357,0
30699,1
12097,0
38635,0
21621,0
16990,0
13821,0
30943,0
16142,0
12771,1
14459,1
36408,1
25445,0
22188,1
18965,1
10974,0
38138,0
38528,0
27481,0
32262,1
30028,1
20317,0
17236,0
19208,0
16190,0
34894,1
38020,0
33959,1
25736,0
16916,1
12509,1
29575,0
19112,1
12917,0
32407,0
29318,0
16330,1
32655,0
21685,0
14149,0
14705,0
17149,0
34172,0
32683,1
37527,1
15166,0
31648,1
22272,0
13713,0
33318,0
29205,0
30881,1
29654,0
13054,1
30086,0
13710,0
23828,1
13470,1
29663,0
23971,1
24248,0
22515,1
14641,0
35674,0
39473,0
27652,0
37391,0
24516,1
30132,1
20400,0
26534,1
10935,1
28573,1
20651,1
39995,0
18190,0
27616,1
30960,0
13323,0
39872,1
36886,0
23479,1
32838,0
22465,0
17405,0
23635,0
38043,1
32481,1
32165,0
35331,1
17261,1
19245,0
14577,1
14072,0
22631,0
36839,0
12499,0
28542,1
34126,1
19500,1
31168,0
33152,0
25083,1
19271,0
29943,0
20890,0
24190,0
12838,0
21439,1
20413,1
25598,1
29512,0
33802,0
18121,0
37469,0
34648,0
36950,0
14663,1
24682,0
16994,0
20347,1
22225,0
37957,0
39982,1
17747,1
20035,0
19852,0
29192,1
10872,0
34811,0
16179,0
10867,1
12402,0
31593,0
20190,0
14301,1
33168,1
31867,1
23235,0
12563,0
26462,1
15263,1
30884,1
34668,1
13415,0
35436,0
39583,0
24452,1
39008,0
15478,0
21689,0
24889,1
30940,0
14140,0
39675,1
31751,1
15922,0
36437,1
12450,0
37907,0
13406,0
20077,1
13260,1
13819,1
28622,1
39933,0
26739,1
26551,1
32954,0
28805,1
24556,0
18506,1
17269,1
32398,0
38688,0
39070,0
14421,0
26953,1
21257,1
24871,0
22315,0
16312,0
12710,0
24726,1
22304,1
13619,0
22609,0
26620,0
27994,0
10089,0
29708,0
35855,1
28693,0
33020,1
12128,0
23216,0
26966,0
18166,1
13421,1
38494,0
10120,1
10075,0
15307,1
17753,0
23743,1
30818,0
23614,1
25182,0
20092,1
33378,0
26191,0
34713,0
15648,0
39111,0
14225,0
36977,0
37451,0
15316,0
16131,0
19993,1
22698,1
37848,0
24944,0
11663,1
36822,1
37619,1
19454,0
17262,1
24124,0
11965,1
22393,1
26390,0
39733,1
23923,1
24111,0
26576,1
30877,1
19058,1
12153,0
31472,0
33408,1
33163,0
31095,0
27383,0
13790,1
11518,1
22303,1
15471,0
38911,1
25978,1
23398,0
10933,1
33078,1
28390,0
37560,0
19598,1
38163,1
26184,0
36242,1
11526,1
29181,0
16559,0
24513,0
33172,1
15784,0
35162,1
10109,1
26686,0
11935,1
21438,1
20356,1
18014,0
12440,0
27650,1
12215,1
12731,1
31714,0
13535,1
19055,0
15132,0
30118,0
28389,0
11052,0
35188,0
26131,1
25266,1
22602,0
16881,1
23489,0
15356,0
22651,0
35457,1
38002,0
24640,0
32297,1
11943,0
33234,0
37771,1
28688,0
24047,0
28647,0
27977,0
24646,1
22226,1
27702,0
13724,1
30984,1
26501,1
35572,1
30144,1
25046,0
30540,0
28191,0
22474,0
27370,0
17011,1
28506,1
25349,1
16355,0
26539,0
24293,1
10152,1
13267,1
17730,0
39511,0
30306,0
13888,0
38323,0
16969,0
14285,1
32036,0
10756,0
15234,0
36374,0
36913,0
24266,0
35243,1
36391,1
30607,0
23932,1
31825,0
18227,1
16347,1
37166,0
33815,0
28507,1
36419,0
25507,1
31206,0
34341,0
39185,0
18548,1
17290,0
32645,0
27253,0
34473,1
39196,1
35573,0
13934,0
34013,0
19069,0
20839,1
33693,1
38518,0
36073,0
38770,0
37562,0
29326,1
28910,0
19479,0
34118,0
32860,0
29518,1
17840,0
15382,1
28785,1
19256,0
36191,0
17867,1
16681,0
37114,0
21376,0
25754,1
16201,0
35655,1
20071,0
39739,0
29291,1
28378,0
29697,0
23578,0
19381,1
12353,0
27504,1
21298,1
38762,0
21001,0
31811,0
12047,0
27471,0
35042,0
13538,1
38975,0
26429,0
16988,0
23355,1
27209,1
29528,0
38565,0
11889,1
35611,0
35123,1
26569,0
22668,0
10704,0
25713,1
27024,1
16725,1
10510,0
16089,0
13466,1
31690,0
37109,0
13776,0
20722,0
10550,0
38123,1
38887,0
13146,0
34474,1
29279,0
31253,0
22181,0
22862,1
28642,1
19645,0
38477,1
20246,0
21465,0
20138,0
38015,1
35464,0
16468,0
14414,1
12679,1
27749,0
34057,0
24316,0
22330,1
16478,0
31859,0
32250,0
28398,0
29938,1
12297,0
22057,0
26796,1
33119,1
25479,0
36830,1
13853,1
22209,1
15400,1
23281,0
34819,0
28134,1
19132,0
35030,0
25730,0
33257,1
34665,0
12129,0
23958,0
24433,0
24227,0
31453,0
23746,0
12060,0
37333,1
35509,0
24784,1
29195,0
33180,1
16346,1
33824,1
22583,1
35122,0
34949,1
26314,1
31588,1
11512,0
13014,0
32776,0
20115,0
32890,1
25863,1
26999,0
36417,0
19005,0
34610,0
15616,0
31640,0
20593,1
24805,0
14240,1
12127,0
22018,0
31783,0
11954,0
29041,0
33040,1
38084,0
27371,0
24142,0
14514,0
12138,0
26545,0
35809,0
35659,1
26273,1
38779,0
34104,0
36813,0
25773,0
31820,0
28153,0
28207,0
22450,0
34301,0
33170,1
29554,0
19343,1
37448,1
24235,0
37425,1
28641,0
39043,0
15547,0
20171,1
22624,0
10514,1
35694,0
21077,1
39747,0
17552,1
30744,0
18594,0
16953,0
17204,0
26079,0
33901,1
15011,1
28731,1
31313,0
38526,0
38673,0
34309,0
35968,0
26353,1
36464,0
25237,1
36983,1
15190,0
34094,0
11392,0
12102,1
10709,0
37996,0
31987,1
27924,1
36069,0
16232,0
33912,0
27356,0
39891,1
16511,0
39529,1
10516,1
35725,1
11008,1
18306,0
20038,0
23165,1
25339,0
29570,1
39523,1
17201,0
26046,0
35235,1
15433,0
13827,0
12999,0
12113,1
33719,0
36470,1
26516,0
11726,1
18656,0
14038,1
15311,1
13589,0
13817,0
29672,0
16453,0
29636,1
21904,1
16460,1
38886,0
18755,0
28886,1
14805,0
37739,1
17047,0
37185,0
10848,0
24469,1
26636,1
24679,0
23382,0
32390,0
20856,1
35307,0
13474,1
19575,1
13066,0
21634,0
26972,0
30684,0
21748,0
25996,1
36230,0
33214,0
22591,0
34691,1
13879,1
20790,1
28297,1
30420,0
16668,0
23877,0
31685,0
26028,0
13897,1
36431,0
23186,1
37555,1
33905,1
26111,0
28667,0
12093,0
10014,0
27080,0
15338,1
30728,1
10789,0
17053,0
12732,1
38621,0
20733,1
21131,1
15138,1
27756,1
26702,0
22031,1
15632,0
28706,0
10138,1
32410,1
18438,1
37325,1
38456,0
18208,0
20176,0
28276,1
16987,0
31068,1
18386,1
24875,0
22199,0
16909,0
19614,0
14011,0
14343,0
37058,0
14408,0
17093,1
23882,0
20040,1
13772,0
28617,0
25697,0
26554,0
39651,0
21308,1
23550,0
12517,0
19737,0
13259,0
19383,0
36446,1
16283,0
19670,0
38295,1
21130,0
29963,0
37708,1
36763,0
34343,1
22341,0
19753,0
31660,0
24708,0
18701,1
36850,1
26759,0
37330,0
38054,0
27561,0
11122,0
13339,1
36956,1
21971,0
25195,0
33086,0
15248,0
32596,1
36145,1
21241,0
15978,1
38957,1
13084,1
36768,1
31552,1
29911,0
22414,0
17233,1
22874,0
38524,1
32534,1
32424,0
18204,1
27298,1
20909,1
33778,1
39091,0
14100,1
29469,0
17168,0
15255,1
10370,0
26434,0
23685,0
30833,0
23660,0
29903,0
29998,0
22392,0
12467,0
32115,0
39052,0
18450,0
19065,0
20072,0
37060,1
21219,0
33342,0
22082,1
28183,0
13070,0
25668,1
26076,1
29453,0
17841,0
22702,1
11895,1
32009,1
22448,0
34615,1
37151,0
15419,1
12174,0
35548,1
28983,1
35904,1
28377,0
36570,0
26375,0
27133,0
29437,1
20056,0
39704,1
10524,0
36578,1
19933,1
30334,1
29355,1
23430,0
32017,0
25358,1
35099,1
24937,0
15962,1
22951,0
25033,1
23645,0
38843,1
10803,1
37945,0
15059,0
21223,1
39844,0
39889,0
36139,1
13508,1
26211,1
38867,0
28013,0
33668,0
28402,0
32891,0
17948,1
35974,0
25508,1
13620,1
13338,1
28372,1
29917,0
11037,0
36707,1
12334,0
12622,0
22822,1
18145,0
21657,1
30472,0
12397,1
23942,0
19919,0
35144,0
29333,0
11735,1
28110,0
20053,1
15371,0
15149,1
15970,0
19689,1
21594,0
33112,0
20719,0
10532,1
31503,1
36986,0
26005,1
23019,1
22540,0
33175,0
16446,0
26670,0
34796,0
26083,1
32303,0
16663,0
33173,1
26468,1
24985,0
33547,1
28065,1
21723,0
18442,0
10050,0
17905,0
25378,0
35134,1
29016,0
12192,0
25988,1
39309,0
18440,0
33322,0
10523,1
17077,1
24816,0
35720,0
30883,1
25812,1
13513,0
34481,0
34231,1
19016,0
11871,1
37902,1
15836,1
23536,0
39535,0
31864,1
20583,1
34218,1
35808,1
32975,1
30697,0
36081,0
19000,0
12012,1
21373,0
17402,0
36123,0
13264,1
19019,1
15012,1
16425,0
10458,1
33797,1
10980,1
12162,1
34058,1
35100,0
34683,0
11114,0
29367,0
31735,0
32715,1
18715,1
16946,0
37007,0
15019,0
12172,0
21323,1
39522,1
27117,1
37644,1
25941,1
32049,1
27795,0
18639,0
34808,0
12855,0
14326,1
15389,0
10681,1
22600,1
16040,1
36348,0
10589,1
22165,0
36647,1
33654,0
30895,1
15599,0
27830,0
24178,1
24962,1
15971,0
31480,1
39509,0
17952,1
17767,1
32400,1
28733,0
14411,0
22490,0
21846,1
23563,1
35581,1
36131,1
34131,1
11747,1
12423,0
32031,0
29948,0
29844,0
33763,0
27170,1
36748,0
30056,1
24518,0
19326,1
28328,1
34452,0
33289,0
26231,0
34146,0
24424,0
20868,0
17109,1
16375,0
27683,1
19629,0
18735,1
16074,0
23500,0
22353,0
36135,0
27820,1
26926,0
33728,0
34575,1
13107,0
10989,0
31259,1
23608,1
18908,0
31882,0
10342,0
29890,0
30774,0
28562,1
34593,1
21100,0
19505,0
18244,0
27360,1
36143,0
30857,0
38205,0
27852,0
32902,0
16396,0
18052,0
31191,0
38669,0
23109,0
20985,0
12076,0
19950,0
20494,1
18163,0
28520,0
23924,1
25934,1
15187,1
17661,0
29434,0
35422,0
25377,1
15355,1
32814,0
17797,0
12046,1
14048,0
28124,1
10700,0
14682,0
34236,0
21868,1
19487,0
37323,1
17499,1
29020,1
34763,0
18713,0
29568,0
18538,1
38121,0
28796,0
22832,1
22747,0
35707,0
17241,1
33166,1
37414,0
21937,1
27906,0
17809,0
37526,0
24693,1
31532,0
39180,0
16669,1
37631,0
26588,0
36315,0
24760,0
32948,0
33676,1
13870,1
36223,0
25826,0
25836,0
34983,0
16279,0
30394,1
25433,1
19907,0
26666,0
33107,0
13773,0
33105,0
35216,1
36288,0
12759,1
22987,0
22266,0
16019,1
12292,0
10639,1
36200,1
19344,1
13652,1
25751,1
18175,0
23476,1
25663,0
20656,0
31666,0
15069,0
37748,0
32927,0
37812,0
32495,0
22060,0
20941,1
32367,1
28649,0
28855,0
27207,0
31706,0
13194,0
28052,1
20976,1
31053,0
39972,0
20107,0
33113,0
10593,0
19564,1
14026,1
15651,0
29294,0
26817,0
36078,0
15976,1
23279,0
34686,0
18133,0
28391,0
32529,1
24847,0
36147,0
34175,0
30232,0
22265,1
13988,0
29546,0
10214,0
26095,1
13366,1
21242,0
13235,0
19765,1
33869,0
13340,0
24207,0
21285,0
18881,0
21570,0
17531,1
26764,0
32632,0
23709,0
16699,0
14865,0
37905,0
18403,0
14076,0
34773,0
13630,0
35141,1
10926,0
15165,1
12191,1
20178,0
14171,0
25100,1
25322,0
38506,0
38723,1
15089,0
33508,0
31041,1
29234,0
25206,0
14432,0
36989,1
19984,0
18194,0
20786,1
19266,0
12811,0
25110,1
24010,0
30053,1
38342,1
34256,0
37590,0
39925,1
26558,1
30001,1
37829,0
32977,0
33962,0
27972,0
16112,1
35812,0
24156,1
33259,0
38451,1
19915,1
17989,0
39955,0
15949,0
27449,1
25326,0
32014,0
15943,1
25760,1
39713,1
28102,1
34055,1
35772,1
39469,0
32090,0
17453,1
30068,0
38942,0
26457,0
39428,1
37941,0
14635,1
35440,0
20270,1
31375,0
27952,0
10056,1
12300,1
35460,0
25510,1
23517,0
10810,0
22477,0
30997,0
28737,1
20779,0
15992,0
19644,0
31476,0
13761,0
30591,0
31924,0
14773,0
22719,1
32389,0
34961,1
36626,0
24628,0
28951,0
25016,0
28677,1
12803,0
33100,1
37423,1
29543,0
24350,0
38283,0
25379,0
13528,0
35642,1
32196,0
35225,1
12148,0
11823,0
20683,1
27817,0
15267,0
15769,0
27770,0
11821,1
13048,1
15519,1
39038,1
34032,0
33009,0
26166,0
27023,0
10193,1
19035,0
18649,1
15343,1
18240,0
23834,1
27873,0
23193,0
31802,1
37486,0
17015,0
27739,0
19556,0
22191,0
16627,0
35839,0
37873,0
32183,0
30656,0
31365,0
39110,0
16825,0
11471,0
18379,0
35890,0
21892,0
16230,0
16186,1
35830,0
26752,0
23157,0
29623,0
10313,1
21874,0
39183,0
16973,0
16568,1
29144,0
27083,0
30269,0
17253,0
25038,0
34535,1
39441,0
35406,0
34178,0
14372,0
35304,0
21500,0
29143,0
28037,1
17311,0
25072,1
38129,0
11148,0
27355,0
23921,1
38257,0
34573,1
14784,0
31990,0
27159,0
38113,1
10518,1
10688,0
35400,1
24051,0
34445,1
10139,0
16022,0
23829,0
38133,0
28093,0
31837,0
19856,0
33345,0
19006,0
10707,1
31307,1
32617,1
28368,1
10569,0
24470,0
28135,1
11654,1
17587,0
36128,0
21407,0
11533,0
19375,0
26698,0
39941,1
17741,1
36299,1
17046,0
29602,0
23260,0
30424,1
37642,0
12553,1
34658,0
25845,0
29716,1
32772,0
35787,0
15891,1
13953,0
23782,1
29693,0
15957,0
12760,0
10402,1
12854,0
30244,1
37224,1
24711,1
37986,1
33862,0
37043,1
34778,0
12213,1
20213,0
32082,0
29880,0
32469,0
16882,0
18447,1
32737,0
18561,0
27275,1
15294,1
39507,1
13965,0
32189,0
20559,1
37820,0
38448,0
13683,0
39742,0
21299,1
22567,1
36646,0
18790,0
30897,0
34614,0
23967,1
17488,1
23520,0
16529,0
19463,1
33745,1
23581,1
27905,0
14704,1
17060,0
28748,0
15776,0
33023,0
28120,1
19445,0
19934,1
35810,0
33004,1
34370,1
10241,0
22513,1
17529,0
38048,1
26544,0
39659,1
17247,0
18022,1
38192,1
39921,0
24446,1
25082,0
10619,1
18342,0
24593,1
23684,0
12853,1
24394,0
32416,0
31082,1
16919,0
13041,0
13511,1
28189,0
36240,1
33164,1
10384,1
29526,0
17469,1
28714,0
34888,1
14307,1
38698,0
32702,0
27850,1
38606,1
19254,1
38343,0
25061,0
32519,1
35702,0
31516,0
26689,0
33667,0
20464,0
37292,0
19349,1
20371,1
14066,0
31994,1
37126,0
32061,0
26134,1
27930,0
39870,0
14735,0
21369,0
19662,0
23990,0
20208,0
30899,1
13867,0
39958,0
26152,1
34467,1
28365,0
15642,1
32335,1
16044,0
26300,0
10352,0
22529,1
37630,0
26917,1
24242,0
14045,0
25334,0
24884,0
29042,0
26949,1
15597,0
23566,1
16959,0
32693,0
28803,0
11422,0
31478,0
35375,0
12482,1
15938,1
39338,1
18412,1
20765,0
39053,1
28763,0
16322,1
34505,0
16760,1
29065,0
39873,0
37039,0
27853,0
17627,1
25904,0
37067,1
12774,0
19080,1
10724,0
28964,1
17295,0
24455,0
34007,0
27780,1
18265,0
24063,0
31799,0
24941,1
27461,1
15157,0
11851,0
34121,0
30914,1
22285,0
19855,0
32819,0
37593,0
22122,1
32127,0
30005,0
20630,1
37081,0
14878,0
29030,0
30438,0
21467,0
24337,0
23831,0
33810,0
35186,0
11657,0
24564,0
23870,0
34123,0
30385,1
20741,0
17888,0
39655,0
35356,1
26421,1
36054,0
18405,1
31195,1
37602,0
23176,0
33060,0
18361,0
12045,0
16001,0
17537,0
10892,0
14949,1
27572,1
31000,0
20127,0
28250,0
36657,0
38509,1
28142,0
36541,0
19042,0
36007,0
39413,0
25900,1
34288,0
24608,0
37691,1
15647,0
11315,1
20410,0
20987,0
18760,0
15028,0
22621,0
32316,0
30698,1
18971,0
17680,0
29369,0
27101,0
16871,1
22856,1
38677,0
35035,0
14150,0
23150,0
10438,0
32946,1
19130,1
33697,0
36447,0
25035,0
31654,0
21816,0
10969,0
13645,1
27991,0
15974,1
14195,1
26905,1
26197,1
19401,0
14471,1
30549,0
10343,0
21996,1
10159,0
36453,1
28885,0
39665,0
11906,0
30736,0
19693,0
10358,0
19594,1
27342,0
37150,1
15819,0
33317,1
31464,0
30939,0
35370,0
35663,1
38507,1
30135,0
21031,1
13402,1
28396,0
33627,0
35606,0
36092,0
24140,1
22298,0
24219,0
24127,0
11099,0
31367,0
28363,0
28222,1
33984,1
14027,0
37505,0
31487,0
20914,0
13201,1
11469,0
29776,0
27776,0
30049,1
28000,0
37379,0
32298,1
28601,1
20937,0
21041,0
33986,0
30386,0
24818,1
19455,1
38376,1
31665,0
35538,0
27035,1
13596,1
30220,0
26488,0
30210,1
33713,1
25825,1
29418,1
20655,1
21115,0
18508,0
26242,1
18093,1
19133,1
11160,0
16242,0
31304,1
28240,0
20576,1
30765,0
18737,0
31738,0
32076,1
13841,0
21734,0
14101,0
31759,0
25400,0
15928,0
19726,1
36553,0
22798,0
29658,0
33241,0
37019,0
12011,0
37509,0
22020,1
13119,1
29647,0
11004,1
27276,1
34045,0
11562,1
23944,1
14362,0
21965,0
37077,0
39525,1
39283,0
21108,0
31333,0
12205,0
33628,0
12533,0
25877,1
13368,1
15196,0
12152,0
11330,0
32057,0
34458,0
15168,0
10615,0
20446,1
27951,1
38206,1
14690,0
22720,1
15783,0
32170,0
11529,0
25196,1
35918,0
13213,0
10488,0
27428,0
34277,1
38879,0
26225,1
28905,1
36625,1
35668,1
10994,0
28403,1
11124,0
15429,0
27518,1
38066,0
26786,0
24755,1
39949,1
17160,0
13743,1
31224,1
24924,0
24331,0
34746,0
38605,1
18519,0
28575,1
36973,0
22407,0
20139,1
27388,1
31441,0
30508,0
11946,0
36749,0
22948,1
35615,1
11740,0
11192,0
12591,1
13278,0
34359,1
10834,1
23076,0
20550,0
35898,0
15096,0
21811,1
21217,0
20086,0
37027,0
20769,0
37929,0
21584,1
31126,0
11837,0
16268,1
34546,0
20635,0
38234,1
22487,1
18058,0
21159,1
12185,0
33008,0
16532,0
22136,0
30847,1
37033,1
11540,0
11385,0
18249,1
35000,0
14283,0
33400,1
26983,0
17992,0
14467,1
17423,0
11067,0
17688,0
39293,0
25889,1
36080,1
28866,0
18299,1
23292,0
36272,1
10767,1
24198,0
38861,0
25192,0
16270,0
27799,1
31378,1
25590,0
31319,0
34632,1
10161,0
25384,0
28728,0
32180,0
30957,0
11711,1
31700,0
15801,0
24075,1
21226,0
29470,0
31012,1
31544,0
30325,0
21448,0
21639,0
34279,0
31164,1
18505,0
10699,0
15286,0
14311,0
22202,0
38496,0
26942,1
14368,0
30518,0
17328,0
37079,0
29560,1
39687,0
15766,0
12847,0
19550,0
38201,1
35643,1
26965,0
14587,0
11387,0
27918,0
36846,1
33665,0
27632,0
29460,0
19545,1
25336,0
17080,1
38248,0
33871,1
20927,0
21508,0
36047,0
28072,0
17139,0
33046,1
17573,0
25906,1
10946,0
38851,0
37120,0
12954,1
33578,0
27147,0
29999,0
27189,0
14600,0
21913,0
39434,1
20061,0
26092,0
14995,0
25117,0
19932,1
10981,0
14479,0
29971,0
17305,1
19674,1
27166,0
18355,0
16492,0
37222,0
15908,0
21450,0
17635,0
21806,1
26705,0
28380,1
14261,0
33972,1
35254,0
38269,1
22339,0
21729,0
30603,0
19526,0
16859,1
12111,0
20738,1
28712,0
19202,0
23400,1
31658,1
32889,0
23825,0
34584,1
17211,0
15022,0
35602,0
14607,0
34831,0
35570,1
27525,1
36693,0
35899,0
28970,0
21790,0
16963,0
21224,1
28551,0
23610,0
23447,0
23364,1
22217,1
38032,0
38933,1
22678,1
35990,1
37006,0
18117,0
24992,0
11570,0
15529,0
36772,1
31351,0
24597,0
35710,1
33679,1
29968,0
29128,0
25285,0
19195,1
31445,0
32393,0
34199,0
25500,1
17319,0
22252,0
25969,1
27243,0
27787,0
23895,0
22906,0
25230,0
25570,1
36862,1
28678,0
35757,0
39063,0
32840,1
13763,0
27751,1
13361,0
31238,0
39275,0
36367,0
17709,1
10347,0
19189,1
11301,0
11039,0
23499,0
26561,0
26711,1
22089,0
29080,0
16506,0
14751,0
18745,1
30226,0
28358,0
24426,0
22762,0
30470,0
10143,1
16243,1
10849,0
21053,0
34127,1
36510,1
39909,0
28322,0
12264,1
23468,1
14985,0
20981,0
38286,0
17921,0
34025,0
30832,0
36290,1
38118,0
34768,1
25597,1
24253,1
37786,0
15180,0
36944,0
23161,0
18490,0
15114,0
26850,0
37971,0
17550,0
11082,0
23941,0
31737,0
34501,0
12874,1
18897,0
28287,1
18617,0
27781,1
27473,0
37035,0
24237,1
30297,0
13011,1
14990,1
15695,0
10906,0
33155,0
11697,1
24079,0
37934,1
11878,0
25919,0
11888,1
31875,0
14932,0
10250,1
33328,0
39129,1
22372,1
38242,0
14648,1
21469,0
24164,1
20013,0
37883,0
10314,0
25992,0
35515,1
28173,0
14054,0
37571,1
30167,0
11300,0
22462,1
18870,0
32559,1
15639,0
28166,0
34948,0
33449,1
10340,0
25058,1
17144,0
14677,1
20815,1
28262,0
10091,1
28197,1
19320,0
12747,0
16196,0
21618,0
32989,0
25145,0
14901,0
38646,0
28062,1
39092,0
24335,0
19570,0
29655,1
22489,0
23761,0
17855,1
38478,0
12412,0
35781,0
17749,0
10336,0
33297,1
15106,1
21352,1
11822,0
34671,1
32609,1
26321,1
12525,0
26382,1
27011,0
38293,0
11972,0
25642,0
34344,0
37395,0
22302,0
12101,1
35914,1
29515,1
33608,0
34736,0
10667,0
25881,1
18550,0
21473,0
17334,1
34661,1
31316,0
20046,1
30449,0
27601,1
20783,1
16350,0
37307,0
14132,0
32897,1
28769,0
28802,0
20578,0
35613,0
18893,1
10266,1
24600,0
27754,1
34439,1
31573,0
30799,0
33096,0
16573,1
38754,0
22236,0
18139,0
22754,0
17726,0
21819,0
26068,1
23223,1
21068,0
23273,0
12285,1
10262,0
22568,0
10825,0
26278,1
22152,0
35033,0
36146,1
37158,1
26194,1
22034,0
10857,0
13754,1
23716,0
29462,0
30651,0
11299,1
29757,0
39406,0
11427,1
39668,0
35013,0
32166,0
14009,0
13266,1
34378,1
14214,0
20215,0
34570,1
35348,0
12659,1
10263,1
33706,0
32934,1
28760,0
18633,0
18814,1
27720,1
29342,1
25277,0
22537,1
39227,0
14916,0
26943,0
23791,1
34838,0
26317,1
28963,0
25091,1
14966,1
21290,0
12762,0
20244,1
35997,0
33814,0
13243,1
15122,1
21896,0
29335,1
25187,0
34817,0
29790,0
17675,0
36616,0
20795,0
29865,0
21624,0
15288,0
11852,0
35029,1
35854,0
23904,0
32012,0
14538,1
27139,1
35798,1
12317,0
15299,0
11993,0
21515,0
38908,0
19464,0
31676,1
20806,0
21422,0
38251,0
30375,1
38344,0
12481,0
28850,1
13796,1
25799,1
36296,0
15148,1
23546,0
12483,0
33285,0
21677,0
14768,0
34555,0
21178,0
13667,0
24863,0
19911,1
19639,0
29150,0
32729,1
37338,0
38938,0
38378,1
15812,0
30872,0
26215,1
28777,0
36524,0
11804,1
34433,0
11413,0
18970,0
22729,0
24751,0
38416,1
34036,0
13254,0
13608,0
24292,0
37404,0
38443,0
31982,0
29694,0
38394,0
30638,0
22522,1
10224,0
27634,0
37926,0
13144,0
16528,0
16502,0
18942,0
20295,0
29138,0
12257,0
24967,0
22560,0
29243,1
23480,0
36448,0
21349,1
21847,0
35376,0
31208,0
10754,0
39155,0
36085,0
14625,1
11718,1
10766,0
20513,0
23075,0
34284,0
38644,0
32788,0
19788,0
21720,0
27326,0
30216,0
18618,0
37772,0
13937,0
33839,0
19881,0
32676,0
29034,0
20653,0
37119,0
36110,0
18128,1
10863,0
39332,0
20520,0
19045,0
36508,0
30393,0
14333,0
25680,0
27744,1
35463,0
19754,0
22511,0
10806,0
13484,0
25843,0
18237,0
31376,1
38817,1
13621,0
19446,1
32089,0
27397,0
33341,1
35471,1
22162,0
10632,0
22231,1
28155,0
16779,0
24069,0
34017,0
19336,0
11487,1
32042,0
28357,0
16816,1
32675,0
23820,1
12210,1
10472,1
35540,1
10462,1
27053,1
18286,0
38003,1
35767,0
14205,1
10955,0
15412,1
36175,1
35001,0
32379,0
39950,1
33380,1
13023,1
17128,0
33675,0
33883,1
34814,1
27919,0
16029,1
25972,0
10883,0
21778,0
35603,0
11208,0
10769,0
33299,1
33102,0
26026,1
22292,1
26590,0
10784,0
28488,0
38502,0
27708,0
14486,0
25973,1
17631,1
29884,0
13123,0
16924,1
31494,0
28981,1
21501,0
19770,0
26213,1
11086,1
11534,1
13100,0
16898,0
37692,1
20760,1
35940,0
29548,1
18587,1
18045,1
24330,0
17152,0
32990,1
20261,1
18079,1
13924,0
16759,0
22213,1
14513,1
20742,0
18822,1
26984,0
13519,1
38580,0
11818,1
35486,0
35608,1
16738,0
34266,0
31181,0
13716,0
24741,0
21188,0
38577,0
29147,1
11333,0
33209,0
37515,0
16758,1
36978,0
16910,0
24695,0
39222,1
24977,0
26838,1
39863,0
28991,0
10238,1
10166,0
33916,1
38935,0
29051,0
28774,1
16634,0
33268,1
31447,0
19969,0
12626,0
34087,1
20158,0
10922,1
20598,0
19047,0
37296,0
20995,1
36960,0
38512,1
38662,1
29691,0
13719,1
34234,0
28672,0
24950,1
30356,0
14002,1
39377,0
25241,1
20870,0
21889,0
34005,0
25348,0
33253,1
28116,1
36318,0
14777,0
31042,0
26411,0
36263,1
14352,0
22642,1
17754,0
15742,0
16894,0
16104,1
20162,0
15644,0
14270,0
32896,0
13244,0
27210,0
27433,0
30578,0
31130,0
28092,1
11376,0
16343,0
27184,1
26012,1
27890,1
16713,0
15898,0
11217,1
18246,0
32062,1
24080,0
19392,0
27613,0
16956,0
38285,0
21303,0
22321,1
